,Unnamed: 0,File directory,File name,Dimension(filtered),N(sample),N(filtered feature),Repetition Rate,File directory(CEB server/Iris),,"In RegPA, experiments were done in two times, once with  50<=size<=300, once with 300<=size<=500. One of datasets of size 300 got double counted. 8 datasets got replaced with other datasets with the same last 8 digit in filenames. Hence, there are 704 datasets for RegPA results.",
1231,1231,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4649.csv,data_CHEMBL4649.csv,"(536, 452)",536,452,0.035447761,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4649.csv,,,
1619,1619,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL288.csv,data_CHEMBL288.csv,"(537, 652)",537,652,0.04283054,/home/iris/PA/qsar_data_unsorted/data_CHEMBL288.csv,,,
350,350,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075104.csv,data_CHEMBL1075104.csv,"(538, 847)",538,847,0.234200743,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075104.csv,,,
1200,1200,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3508.csv,data_CHEMBL3508.csv,"(540, 505)",540,505,0.187037037,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3508.csv,,,
189,189,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075115.csv,data_CHEMBL1075115.csv,"(541, 837)",541,837,0.835489834,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075115.csv,,,
1362,1362,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2598.csv,data_CHEMBL2598.csv,"(541, 853)",541,853,0.763401109,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2598.csv,,,
1862,1862,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3815.csv,data_CHEMBL3815.csv,"(541, 562)",541,562,0.025878004,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3815.csv,,,
1925,1925,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1811.csv,data_CHEMBL1811.csv,"(542, 595)",542,595,0.042435424,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1811.csv,,,
1523,1523,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3055.csv,data_CHEMBL3055.csv,"(543, 861)",543,861,0.285451197,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3055.csv,,,
2086,2086,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5137.csv,data_CHEMBL5137.csv,"(547, 565)",547,565,0.0511883,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5137.csv,,,
3,3,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4218.csv,data_CHEMBL4218.csv,"(551, 897)",551,897,0.466424682,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4218.csv,,,
56,56,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1994.csv,data_CHEMBL1994.csv,"(551, 693)",551,693,0.090744102,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1994.csv,,,
487,487,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094130.csv,data_CHEMBL2094130.csv,"(553, 591)",553,591,0.056057866,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094130.csv,,,
1579,1579,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4601.csv,data_CHEMBL4601.csv,"(553, 833)",553,833,0.594936709,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4601.csv,,,
1122,1122,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5568.csv,data_CHEMBL5568.csv,"(556, 854)",556,854,0.582733813,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5568.csv,,,
464,464,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4223.csv,data_CHEMBL4223.csv,"(559, 854)",559,854,0.524150268,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4223.csv,,,
517,517,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1952.csv,data_CHEMBL1952.csv,"(559, 562)",559,562,0.010733453,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1952.csv,,,
430,430,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3766.csv,data_CHEMBL3766.csv,"(560, 546)",560,546,0.094642857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3766.csv,,,
550,550,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5076.csv,data_CHEMBL5076.csv,"(561, 527)",561,527,0.021390374,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5076.csv,,,
1847,1847,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3785.csv,data_CHEMBL3785.csv,"(564, 559)",564,559,0.088652482,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3785.csv,,,
1527,1527,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4074.csv,data_CHEMBL4074.csv,"(565, 498)",565,498,0.026548673,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4074.csv,,,
180,180,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1808.csv,data_CHEMBL1808.csv,"(569, 535)",569,535,0.040421793,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1808.csv,,,
918,918,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2590.csv,data_CHEMBL2590.csv,"(569, 413)",569,413,0.040421793,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2590.csv,,,
1838,1838,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094112.csv,data_CHEMBL2094112.csv,"(570, 606)",570,606,0.038596491,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094112.csv,,,
1542,1542,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3230.csv,data_CHEMBL3230.csv,"(573, 739)",573,739,0.122164049,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3230.csv,,,
1995,1995,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3157.csv,data_CHEMBL3157.csv,"(574, 623)",574,623,0.066202091,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3157.csv,,,
448,448,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL324.csv,data_CHEMBL324.csv,"(575, 560)",575,560,0.144347826,/home/iris/PA/qsar_data_unsorted/data_CHEMBL324.csv,,,
564,564,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1947.csv,data_CHEMBL1947.csv,"(576, 492)",576,492,0.142361111,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1947.csv,,,
523,523,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4427.csv,data_CHEMBL4427.csv,"(577, 624)",577,624,0.126516464,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4427.csv,,,
541,541,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2916.csv,data_CHEMBL2916.csv,"(577, 545)",577,545,0.057192374,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2916.csv,,,
345,345,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094127.csv,data_CHEMBL2094127.csv,"(579, 666)",579,666,0.051813472,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094127.csv,,,
1816,1816,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2896.csv,data_CHEMBL2896.csv,"(579, 850)",579,850,0.73402418,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2896.csv,,,
888,888,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1926.csv,data_CHEMBL1926.csv,"(580, 479)",580,479,0.017241379,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1926.csv,,,
1510,1510,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4896.csv,data_CHEMBL4896.csv,"(581, 850)",581,850,0.774526678,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4896.csv,,,
1164,1164,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293246.csv,data_CHEMBL1293246.csv,"(583, 910)",583,910,0.246998285,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293246.csv,,,
1630,1630,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6003.csv,data_CHEMBL6003.csv,"(583, 863)",583,863,0.749571184,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6003.csv,,,
352,352,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3798.csv,data_CHEMBL3798.csv,"(584, 614)",584,614,0.025684932,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3798.csv,,,
457,457,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741212.csv,data_CHEMBL1741212.csv,"(586, 887)",586,887,0.494880546,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741212.csv,,,
1203,1203,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4273.csv,data_CHEMBL4273.csv,"(592, 864)",592,864,0.631756757,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4273.csv,,,
1600,1600,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5084.csv,data_CHEMBL5084.csv,"(594, 877)",594,877,0.631313131,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5084.csv,,,
1225,1225,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4073.csv,data_CHEMBL4073.csv,"(596, 633)",596,633,0.097315436,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4073.csv,,,
444,444,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095204.csv,data_CHEMBL2095204.csv,"(600, 631)",600,631,0.111666667,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095204.csv,,,
1758,1758,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4429.csv,data_CHEMBL4429.csv,"(600, 578)",600,578,0.051666667,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4429.csv,,,
1726,1726,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3192.csv,data_CHEMBL3192.csv,"(601, 614)",601,614,0.079866889,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3192.csv,,,
328,328,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL331.csv,data_CHEMBL331.csv,"(603, 756)",603,756,0.124378109,/home/iris/PA/qsar_data_unsorted/data_CHEMBL331.csv,,,
1940,1940,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2854.csv,data_CHEMBL2854.csv,"(605, 579)",605,579,0.018181818,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2854.csv,,,
1269,1269,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2007.csv,data_CHEMBL2007.csv,"(612, 892)",612,892,0.238562092,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2007.csv,,,
1245,1245,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1916.csv,data_CHEMBL1916.csv,"(613, 778)",613,778,0.044045677,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1916.csv,,,
646,646,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3138.csv,data_CHEMBL3138.csv,"(614, 515)",614,515,0.021172638,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3138.csv,,,
80,80,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL257.csv,data_CHEMBL257.csv,"(621, 522)",621,522,0.056360709,/home/iris/PA/qsar_data_unsorted/data_CHEMBL257.csv,,,
462,462,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4237.csv,data_CHEMBL4237.csv,"(622, 881)",622,881,0.496784566,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4237.csv,,,
1279,1279,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1917.csv,data_CHEMBL1917.csv,"(624, 469)",624,469,0.336538462,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1917.csv,,,
324,324,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4578.csv,data_CHEMBL4578.csv,"(625, 867)",625,867,0.5792,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4578.csv,,,
1403,1403,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4895.csv,data_CHEMBL4895.csv,"(625, 864)",625,864,0.4192,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4895.csv,,,
738,738,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2635.csv,data_CHEMBL2635.csv,"(630, 871)",630,871,0.142857143,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2635.csv,,,
886,886,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5567.csv,data_CHEMBL5567.csv,"(630, 758)",630,758,0.057142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5567.csv,,,
1346,1346,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3094.csv,data_CHEMBL3094.csv,"(631, 880)",631,880,0.729001585,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3094.csv,,,
15,15,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1795093.csv,data_CHEMBL1795093.csv,"(636, 905)",636,905,0.496855346,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1795093.csv,,,
335,335,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2337.csv,data_CHEMBL2337.csv,"(636, 474)",636,474,0.028301887,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2337.csv,,,
356,356,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4975.csv,data_CHEMBL4975.csv,"(636, 542)",636,542,0.045597484,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4975.csv,,,
29,29,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094121.csv,data_CHEMBL2094121.csv,"(638, 615)",638,615,0.061128527,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094121.csv,,,
351,351,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2492.csv,data_CHEMBL2492.csv,"(639, 680)",639,680,0.0657277,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2492.csv,,,
632,632,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293312.csv,data_CHEMBL1293312.csv,"(639, 929)",639,929,0.006259781,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293312.csv,,,
1927,1927,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3974.csv,data_CHEMBL3974.csv,"(645, 577)",645,577,0.017054264,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3974.csv,,,
1864,1864,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3829.csv,data_CHEMBL3829.csv,"(646, 889)",646,889,0.582043344,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3829.csv,,,
1135,1135,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2993.csv,data_CHEMBL2993.csv,"(647, 594)",647,594,0.071097372,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2993.csv,,,
720,720,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5819.csv,data_CHEMBL5819.csv,"(652, 885)",652,885,0.641104294,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5819.csv,,,
1081,1081,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4525.csv,data_CHEMBL4525.csv,"(655, 883)",655,883,0.485496183,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4525.csv,,,
1896,1896,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3357.csv,data_CHEMBL3357.csv,"(656, 893)",656,893,0.5625,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3357.csv,,,
1048,1048,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4121.csv,data_CHEMBL4121.csv,"(662, 896)",662,896,0.614803625,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4121.csv,,,
169,169,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094122.csv,data_CHEMBL2094122.csv,"(664, 604)",664,604,0.043674699,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094122.csv,,,
875,875,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075167.csv,data_CHEMBL1075167.csv,"(664, 890)",664,890,0.490963855,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075167.csv,,,
1172,1172,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4893.csv,data_CHEMBL4893.csv,"(665, 615)",665,615,0.040601504,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4893.csv,,,
1189,1189,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5347.csv,data_CHEMBL5347.csv,"(665, 900)",665,900,0.639097744,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5347.csv,,,
1686,1686,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075322.csv,data_CHEMBL1075322.csv,"(666, 909)",666,909,0.241741742,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075322.csv,,,
492,492,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4792.csv,data_CHEMBL4792.csv,"(668, 790)",668,790,0.136227545,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4792.csv,,,
869,869,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3710.csv,data_CHEMBL3710.csv,"(669, 596)",669,596,0.037369208,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3710.csv,,,
133,133,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2094120.csv,data_CHEMBL2094120.csv,"(670, 609)",670,609,0.041791045,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2094120.csv,,,
1656,1656,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5683.csv,data_CHEMBL5683.csv,"(670, 893)",670,893,0.892537313,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5683.csv,,,
493,493,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3943.csv,data_CHEMBL3943.csv,"(671, 660)",671,660,0.049180328,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3943.csv,,,
1160,1160,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1900.csv,data_CHEMBL1900.csv,"(671, 626)",671,626,0.035767511,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1900.csv,,,
760,760,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2219.csv,data_CHEMBL2219.csv,"(674, 894)",674,894,0.324925816,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2219.csv,,,
1959,1959,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5650.csv,data_CHEMBL5650.csv,"(675, 896)",675,896,0.660740741,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5650.csv,,,
2035,2035,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4375.csv,data_CHEMBL4375.csv,"(676, 895)",676,895,0.613905325,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4375.csv,,,
1951,1951,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4202.csv,data_CHEMBL4202.csv,"(678, 893)",678,893,0.495575221,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4202.csv,,,
286,286,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4018.csv,data_CHEMBL4018.csv,"(682, 904)",682,904,0.096774194,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4018.csv,,,
498,498,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1985.csv,data_CHEMBL1985.csv,"(683, 604)",683,604,0.026354319,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1985.csv,,,
766,766,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2543.csv,data_CHEMBL2543.csv,"(688, 890)",688,890,0.50872093,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2543.csv,,,
1030,1030,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3869.csv,data_CHEMBL3869.csv,"(688, 750)",688,750,0.10755814,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3869.csv,,,
2050,2050,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3142.csv,data_CHEMBL3142.csv,"(690, 618)",690,618,0.108695652,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3142.csv,,,
49,49,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4608.csv,data_CHEMBL4608.csv,"(692, 609)",692,609,0.086705202,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4608.csv,,,
333,333,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL319.csv,data_CHEMBL319.csv,"(692, 681)",692,681,0.049132948,/home/iris/PA/qsar_data_unsorted/data_CHEMBL319.csv,,,
1766,1766,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1790.csv,data_CHEMBL1790.csv,"(692, 676)",692,676,0.147398844,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1790.csv,,,
1875,1875,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4439.csv,data_CHEMBL4439.csv,"(692, 711)",692,711,0.167630058,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4439.csv,,,
645,645,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3886.csv,data_CHEMBL3886.csv,"(694, 894)",694,894,0.632564841,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3886.csv,,,
838,838,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293304.csv,data_CHEMBL1293304.csv,"(696, 959)",696,959,0.005747126,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293304.csv,,,
96,96,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3402.csv,data_CHEMBL3402.csv,"(700, 913)",700,913,0.41,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3402.csv,,,
1785,1785,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3795.csv,data_CHEMBL3795.csv,"(705, 570)",705,570,0.082269504,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3795.csv,,,
934,934,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1853.csv,data_CHEMBL1853.csv,"(706, 558)",706,558,0.324362606,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1853.csv,,,
1387,1387,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2002.csv,data_CHEMBL2002.csv,"(707, 677)",707,677,0.175388967,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2002.csv,,,
